 ,gas,electricity,heat_demand
774,0.77236,1.07752,2.04077829
775,0.77236,1.13375,1.99988063
776,0.77236,1.18437,1.91788033
777,0.77236,1.24208,1.77141356
778,0.77236,1.29163,1.63985085
779,0.77236,1.28696,1.38539642
780,0.77236,1.24595,1.25878601
781,0.77236,1.16915,1.22899919
782,0.77236,1.15258,1.37124158
783,0.77236,1.14604,1.32325603
784,0.77236,1.15659,1.41578966
785,0.77236,1.25637,1.40131345
786,0.77236,1.27039,1.40321519
787,0.77236,1.22605,1.44978446
788,0.77236,1.17048,1.485975
789,0.77236,1.14444,1.47149878
790,0.77236,1.14457,1.49068212
791,0.77236,1.11211,1.48344401
792,0.77537,1.09528,1.4689678
793,0.77537,1.0484,1.4762059
794,0.77537,1.03758,1.4762059
795,0.77537,1.01781,1.48344401
796,0.77537,1.01647,1.48344401
797,0.77537,1.01073,1.53411076
798,0.77537,1.02956,1.53411076
799,0.77537,1.04412,1.52940364
800,0.77537,1.08192,1.42757995
801,0.77537,1.12533,1.26232675
802,0.77537,1.15579,1.11712809
803,0.77537,1.17956,1.13511014
804,0.77537,1.16941,0.93485521
805,0.77537,1.12587,0.89375625
806,0.77537,1.09982,0.92609922
807,0.77537,1.08994,0.99573044
808,0.77537,1.1085,1.19864644
809,0.77537,1.19065,1.22036076
810,0.77537,1.29216,1.33807222
811,0.77537,1.27079,1.45702257
812,0.77537,1.22738,1.485975
813,0.77537,1.19065,1.50045121
814,0.77537,1.17863,1.5703013
815,0.77537,1.11692,1.59201562
816,0.79359,1.08059,1.57753941
817,0.79359,1.04947,1.60649184
818,0.79359,1.03758,1.62820616
819,0.79359,1.02062,1.64268237
820,0.79359,1.0118,1.64992048
821,0.79359,1.04065,1.65715859
822,0.79359,1.15205,1.63544427
823,0.79359,1.30726,1.79217899
824,0.79359,1.28402,2.2920539
825,0.79359,1.2378,2.16492691
826,0.79359,1.14003,1.89175191
827,0.79359,1.07738,1.74807381
828,0.79359,1.05374,1.76290389
829,0.79359,1.03745,1.64463037
830,0.79359,1.04466,1.63752061
831,0.79359,1.07618,1.60590722
832,0.79359,1.08219,1.77764965
833,0.79359,1.15218,1.87405149
834,0.79359,1.12173,2.01398202
835,0.79359,1.05895,1.5160336
836,0.79359,1.02342,1.50743223
837,0.79359,1.01447,1.56764177
838,0.79359,1.0114,1.38211051
839,0.79359,0.93112,1.36039618
840,0.76176,0.95757,1.3748724
841,0.76176,0.98722,1.38934861
842,0.76176,1.01006,1.38211051
843,0.76176,1.02302,1.38211051
844,0.76176,1.02876,1.38934861
845,0.76176,1.05414,1.38934861
846,0.76176,1.16888,1.39658672
847,0.76176,1.31861,1.48225902
848,0.76176,1.32916,1.83779778
849,0.76176,1.32916,1.74467365
850,0.76176,1.35922,1.66685013
851,0.76176,1.33638,1.62095427
852,0.76176,1.28001,1.52693619
853,0.76176,1.26906,1.52287143
854,0.76176,1.27106,1.45819672
855,0.76176,1.27213,1.4948406
856,0.76176,1.30298,1.56644385
857,0.76176,1.33918,1.62404543
858,0.76176,1.37565,1.6846528
859,0.76176,1.33344,1.1825527
860,0.76176,1.32195,1.21437847
861,0.76176,1.20989,1.23029135
862,0.76176,1.16634,1.18485774
863,0.76176,1.1244,1.17826455
864,0.79745,1.06857,1.19145092
865,0.79745,1.05294,1.21123048
866,0.79745,1.04426,1.2046373
867,0.79745,1.03651,1.2046373
868,0.79745,1.0496,1.25182457
869,0.79745,1.06202,1.25182457
870,0.79745,1.17943,1.24458646
871,0.79745,1.26612,1.31869015
872,0.79745,1.28509,1.62097362
873,0.79745,1.20935,1.56811014
874,0.79745,1.21202,1.6456357
875,0.79745,1.20908,1.60116372
876,0.79745,1.20735,1.56565012
877,0.79745,1.20227,1.52779524
878,0.79745,1.20387,1.42803267
879,0.79745,1.22217,1.4553273
880,0.79745,1.25463,1.59403187
881,0.79745,1.30192,1.65284622
882,0.79745,1.33037,1.7483763
883,0.79745,1.29323,1.22233491
884,0.79745,1.24221,1.22233491
885,0.79745,1.17128,1.33540498
886,0.79745,1.15806,1.30972943
887,0.79745,1.11371,1.36763429
888,0.82443,1.11465,1.38211051
889,0.82443,1.10076,1.38934861
890,0.82443,1.04773,1.40382483
891,0.82443,1.00512,1.40382483
892,0.82443,0.9911,1.3748724
893,0.82443,1.01834,1.38934861
894,0.82443,1.13883,1.40382483
895,0.82443,1.20868,1.53391235
896,0.82443,1.20534,1.83008162
897,0.82443,1.19119,1.71758459
898,0.82443,1.18437,1.77484174
899,0.82443,1.11639,1.6921174
900,0.82443,1.07444,1.61887985
901,0.82443,1.06216,1.76425929
902,0.82443,1.04119,1.75363073
903,0.82443,1.05294,1.75608761
904,0.82443,1.05481,1.87264536
905,0.82443,1.18304,1.85460913
906,0.82443,1.18344,1.90329074
907,0.82443,1.10797,1.38701315
908,0.82443,1.11224,1.36120907
909,0.82443,1.0508,1.41281724
910,0.82443,1.01394,1.30972943
911,0.82443,0.94675,1.33868186
912,0.8112,0.93406,1.35315808
913,0.8112,0.94087,1.36763429
914,0.8112,0.93192,1.38934861
915,0.8112,0.91309,1.42553915
916,0.8112,0.97387,1.42553915
917,0.8112,1.01768,1.43277726
918,0.8112,1.10931,1.43277726
919,0.8112,1.24929,1.51669457
920,0.8112,1.27079,1.89583815
921,0.8112,1.23032,1.7791903
922,0.8112,1.18277,1.69576118
923,0.8112,1.17355,1.65844447
924,0.8112,1.09248,1.5109127
925,0.8112,1.02462,1.34267683
926,0.8112,1.01474,1.30034373
927,0.8112,1.06202,1.35907604
928,0.8112,1.08433,1.50682469
929,0.8112,1.15953,1.51889594
930,0.8112,1.17355,1.60272259
931,0.8112,1.11184,1.11890118
932,0.8112,0.97614,1.19050915
933,0.8112,0.95049,1.23029135
934,0.8112,0.86501,1.21782367
935,0.8112,0.82373,1.25182457
936,0.8112,0.49715,1.24458646
937,0.8112,0.49795,1.25182457
938,0.8112,0.44225,1.23760322
939,0.8112,0.44346,1.21123048
940,0.8112,0.49769,1.19804411
941,0.8112,0.49809,1.21123048
942,0.8112,0.49755,1.21123048
943,0.8112,0.58197,1.17692601
944,0.8112,0.65824,0.99089063
945,0.8112,0.64622,0.95673787
946,0.8112,0.639,0.80668843
947,0.8112,0.55192,0.70809833
948,0.8112,0.49755,0.55969076
949,0.8112,0.49555,0.53493926
950,0.8112,0.4695,0.59363132
951,0.8112,0.49809,0.61157069
952,0.8112,0.62565,0.68929997
953,0.8112,0.85712,0.78592471
954,0.8112,0.98001,0.87518952
955,0.8112,0.84377,0.96023805
956,0.8112,0.72342,0.97972405
957,0.8112,0.49809,0.99921005
958,0.8112,0.66932,1.09255315
959,0.8112,0.49809,1.11892589
960,0.7876,0.80249,1.09914633
961,0.7876,0.71273,1.06618041
962,0.7876,0.71086,1.07936678
963,0.7876,0.66318,1.1123327
964,0.7876,0.63299,1.09914633
965,0.7876,0.6907,1.09914633
966,0.7876,0.59052,1.1123327
967,0.7876,0.64354,1.06484186
968,0.7876,0.77231,1.03436616
969,0.7876,0.937,0.91481591
970,0.7876,0.98776,0.7789203
971,0.7876,1.01354,0.72331701
972,0.7876,0.93099,0.71076786
973,0.7876,0.95102,0.65620019
974,0.7876,0.91363,0.61334723
975,0.7876,0.87075,0.66367726
976,0.7876,0.93246,0.72537816
977,0.7876,1.02329,0.79174891
978,0.7876,1.15392,0.84024429
979,0.7876,1.15779,0.9245866
980,0.7876,1.07257,0.94788342
981,0.7876,0.88411,0.91876239
982,0.7876,0.95597,0.98878108
983,0.7876,0.90534,1.02711705
984,0.7677,0.49675,1.09255315
985,0.7677,0.48059,1.17826455
986,0.7677,0.49635,1.22441685
987,0.7677,0.4496,1.16507818
988,0.7677,0.44412,1.13211226
989,0.7677,0.57235,1.12551907
990,0.7677,1.02997,1.158485
991,0.7677,1.15192,1.21476854
992,0.7677,1.15686,1.57742406
993,0.7677,1.09782,1.48471523
994,0.7677,1.03037,1.44358758
995,0.7677,1.0142,1.41139746
996,0.7677,0.98562,1.43630986
997,0.7677,1.01167,1.41624969
998,0.7677,1.01327,1.334285
999,0.7677,1.01594,1.19592619
1000,0.7677,1.0126,1.19647934
1001,0.7677,1.13949,1.2435292
1002,0.7677,1.14484,1.32182453
1003,0.7677,1.14777,0.81516848
1004,0.7677,1.13749,0.77923117
1005,0.7677,1.04813,0.80079355
1006,0.7677,1.10049,0.87812118
1007,0.7677,0.99564,0.89559379
1008,0.75887,0.99497,0.91306641
1009,0.75887,0.935,0.91306641
1010,0.75887,0.89372,0.92471482
1011,0.75887,0.91095,0.93053903
1012,0.75887,0.97881,0.93636323
1013,0.75887,1.03143,0.91889062
1014,0.75887,1.11719,0.92471482
1015,0.75887,1.23406,0.93747447
1016,0.75887,1.23032,1.31147253
1017,0.75887,1.26265,1.25855897
1018,0.75887,1.24034,1.18066248
1019,0.75887,1.17716,1.02480654
1020,0.75887,1.16501,0.97583646
1021,0.75887,1.15926,0.9704291
1022,0.75887,1.16447,0.9707266
1023,0.75887,1.16701,0.97313045
1024,0.75887,1.20267,1.00221404
1025,0.75887,1.25717,1.00495937
1026,0.75887,1.30459,1.07796349
1027,0.75887,1.1817,0.67938914
1028,0.75887,1.11078,0.70826697
1029,0.75887,1.05254,0.736541
1030,0.75887,1.08406,0.81987913
1031,0.75887,1.05134,0.87812118
1032,0.73368,0.95289,0.94218744
1033,0.73368,0.9939,0.98878108
1034,0.73368,0.98161,1.02062171
1035,0.73368,0.94181,1.02711705
1036,0.73368,0.99884,1.02711705
1037,0.73368,0.96892,1.02062171
1038,0.73368,1.10917,1.02062171
1039,0.73368,1.1976,1.04025275
1040,0.73368,1.1646,1.39118629
1041,0.73368,1.12907,1.3431253
1042,0.73368,1.12413,1.31669958
1043,0.73368,1.12013,1.29304661
1044,0.73368,1.11318,1.2923473
1045,0.73368,1.11331,1.29804374
1046,0.73368,1.11532,1.25090558
1047,0.73368,1.12226,1.23465973
1048,0.73368,1.16086,1.31723917
1049,0.73368,1.21737,1.40767516
1050,0.73368,1.25223,1.44462542
1051,0.73368,1.22271,1.01645247
1052,0.73368,1.16647,1.07932117
1053,0.73368,1.11692,1.1029883
1054,0.73368,1.11705,1.08595996
1055,0.73368,1.07338,1.11892589
1056,0.74115,1.04105,1.15189181
1057,0.74115,1.01981,1.18485774
1058,0.74115,1.013,1.21123048
1059,0.74115,1.01781,1.21782367
1060,0.74115,1.01073,1.22441685
1061,0.74115,1.07177,1.30972943
1062,0.74115,1.20708,1.36039618
1063,0.74115,1.30806,1.50808568
1064,0.74115,1.34733,1.93516657
1065,0.74115,1.2581,1.89644293
1066,0.74115,1.20494,1.80529813
1067,0.74115,1.11291,1.71293574
1068,0.74115,1.0846,1.70882753
1069,0.74115,1.09328,1.66862617
1070,0.74115,1.09288,1.57177899
1071,0.74115,1.12627,1.57351822
1072,0.74115,1.19666,1.75324198
1073,0.74115,1.23994,1.82565096
1074,0.74115,1.30098,1.91251501
1075,0.74115,1.32409,1.4214186
1076,0.74115,1.23112,1.48162814
1077,0.74115,1.1606,1.53323632
1078,0.74115,1.13108,1.4689678
1079,0.74115,1.06803,1.48344401
1080,0.72747,1.08126,1.52687266
1081,0.72747,1.06042,1.54858698
1082,0.72747,1.05414,1.5703013
1083,0.72747,1.03371,1.59201562
1084,0.72747,1.04586,1.60649184
1085,0.72747,1.08019,1.60649184
1086,0.72747,1.20454,1.62096805
1087,0.72747,1.29804,1.72364616
1088,0.72747,1.32142,2.00683696
1089,0.72747,1.237,1.87757349
1090,0.72747,1.18758,1.90724721
1091,0.72747,1.08607,1.7176759
1092,0.72747,1.0695,1.59043825
1093,0.72747,1.06363,1.46581507
1094,0.72747,1.06483,1.37629925
1095,0.72747,1.09007,1.31629647
1096,0.72747,1.14043,1.45912283
1097,0.72747,1.21296,1.6048449
1098,0.72747,1.25209,1.73927294
1099,0.72747,1.23807,1.27802999
1100,0.72747,1.1781,1.34400634
1101,0.72747,1.07618,1.43001997
1102,0.72747,1.09034,1.38211051
1103,0.72747,1.02382,1.42553915
1104,0.72747,0.96999,1.44725347
1105,0.72747,0.96692,1.4689678
1106,0.72747,0.97774,1.48344401
1107,0.72747,0.98161,1.49068212
1108,0.72747,0.98468,1.50515833
1109,0.72747,0.97106,1.49792023
1110,0.72747,1.00966,1.53411076
1111,0.72747,1.03638,1.47828125
1112,0.72747,1.04372,1.09354018
1113,0.72747,0.97881,0.90353609
1114,0.72747,0.91216,1.03444953
1115,0.72747,0.96692,0.9143474
1116,0.72747,0.97266,0.81126556
1117,0.72747,0.97774,0.76004587
1118,0.72747,0.9939,0.72886187
1119,0.72747,1.02596,0.59609605
1120,0.72747,1.05935,0.77407256
1121,0.72747,1.1224,0.89729083
1122,0.72747,1.19225,0.97742363
1123,0.72747,1.13802,1.0912146
1124,0.72747,1.11759,1.13077371
1125,0.72747,1.04012,1.18351919
1126,0.72747,1.01768,1.25906268
1127,0.72747,1.04052,1.33144375
1128,0.75335,0.972,1.43277726
1129,0.75335,0.97053,1.40382483
1130,0.75335,0.9943,1.23760322
1131,0.75335,0.98135,1.2046373
1132,0.75335,0.97948,1.25906268
1133,0.75335,0.98762,1.25906268
1134,0.75335,0.98468,1.25906268
1135,0.75335,1.01541,1.26510606
1136,0.75335,1.03117,1.07620978
1137,0.75335,1.01621,0.97027733
1138,0.75335,0.97974,0.91909558
1139,0.75335,0.98442,0.83784482
1140,0.75335,0.99657,0.8459372
1141,0.75335,0.96558,0.87455267
1142,0.75335,0.96598,0.82533808
1143,0.75335,0.98135,0.86336085
1144,0.75335,1.02262,0.91785416
1145,0.75335,1.085,0.95574883
1146,0.75335,1.1594,1.01038956
1147,0.75335,1.16567,1.08462141
1148,0.75335,1.11331,1.12418052
1149,0.75335,1.00806,1.16373964
1150,0.75335,1.06897,1.25906268
1151,0.75335,1.01447,1.25906268
1152,0.72885,1.02329,1.25182457
1153,0.72885,1.01487,1.27353889
1154,0.72885,1.01487,1.280777
1155,0.72885,1.00712,1.30249132
1156,0.72885,1.01514,1.280777
1157,0.72885,1.03117,1.27353889
1158,0.72885,1.18771,1.27353889
1159,0.72885,1.26318,1.35614675
1160,0.72885,1.24501,1.80496176
1161,0.72885,1.1996,1.69219036
1162,0.72885,1.14377,1.70762901
1163,0.72885,1.09542,1.65581011
1164,0.72885,1.07244,1.64625385
1165,0.72885,1.07004,1.63523986
1166,0.72885,1.09435,1.59945919
1167,0.72885,1.12934,1.59883319
1168,0.72885,1.17676,1.61421255
1169,0.72885,1.20401,1.57604411
1170,0.72885,1.25744,1.69375616
1171,0.72885,1.24168,1.27802999
1172,0.72885,1.19025,1.31820225
1173,0.72885,1.08433,1.34400634
1174,0.72885,1.06095,1.30972943
1175,0.72885,0.976,1.32420565
1176,0.70465,0.97894,1.30972943
1177,0.70465,0.97013,1.30972943
1178,0.70465,0.96999,1.280777
1179,0.70465,0.97774,1.26630079
1180,0.70465,0.97881,1.25182457
1181,0.70465,1.00579,1.22441685
1182,0.70465,1.09729,1.22441685
1183,0.70465,1.14711,1.28345202
1184,0.70465,1.12146,1.58485998
1185,0.70465,1.08753,1.51876048
1186,0.70465,1.04947,1.5308892
1187,0.70465,0.98375,1.42250692
1188,0.70465,0.98188,1.73308508
1189,0.70465,0.98322,1.59861995
1190,0.70465,1.00566,1.44698402
1191,0.70465,1.01607,1.47776842
1192,0.70465,1.0699,1.49788069
1193,0.70465,1.17703,1.59524464
1194,0.70465,1.21937,1.75747966
1195,0.70465,1.19706,1.24620423
1196,0.70465,1.09662,1.25416067
1197,0.70465,1.05294,1.27802999
1198,0.70465,1.02769,1.12551907
1199,0.70465,0.9736,1.07277359
1200,0.71909,0.96785,1.05309838
1201,0.71909,0.96278,1.06618041
1202,0.71909,0.937,1.06618041
1203,0.71909,0.96518,1.05309838
1204,0.71909,0.97854,1.03361238
1205,0.71909,1.00525,1.00763105
1206,0.71909,1.15298,1.00763105
1207,0.71909,1.22698,1.00727284
1208,0.71909,1.22591,1.3563383
1209,0.71909,1.20588,1.34244678
1210,0.71909,1.19265,1.27777696
1211,0.71909,1.16113,1.319814
1212,0.71909,1.08112,1.24757568
1213,0.71909,1.09862,1.22809554
1214,0.71909,1.1057,1.28120501
1215,0.71909,1.11144,1.45834749
1216,0.71909,1.16193,1.48117777
1217,0.71909,1.19092,1.7104478
1218,0.71909,1.22151,1.82120316
1219,0.71909,1.22271,1.31820225
1220,0.71909,1.17476,1.30985575
1221,0.71909,1.0854,1.30189931
1222,0.71909,1.07485,1.25182457
1223,0.71909,1.0329,1.29525322
1224,0.68661,0.99283,1.44725347
1225,0.68661,0.97774,1.36763429
1226,0.68661,0.97093,1.3748724
1227,0.68661,0.96919,1.38934861
1228,0.68661,0.97881,1.39658672
1229,0.68661,1.00312,1.41106294
1230,0.68661,1.10263,1.44001537
1231,0.68661,1.1618,1.54856334
1232,0.68661,1.17142,1.97682394
1233,0.68661,1.12066,1.91498528
1234,0.68661,1.07391,1.80027365
1235,0.68661,1.03384,1.73158309
1236,0.68661,0.98362,1.67702812
1237,0.68661,0.9931,1.64120311
1238,0.68661,1.01955,1.68752823
1239,0.68661,1.06977,1.69718161
1240,0.68661,1.11532,1.75493906
1241,0.68661,1.17289,1.8160507
1242,0.68661,1.20615,1.94018783
1243,0.68661,1.20454,1.44722269
1244,0.68661,1.1833,1.48162814
1245,0.68661,1.11305,1.44722269
1246,0.68661,1.09902,1.34591997
1247,0.68661,1.0671,1.35315808
1248,0.71075,1.05094,1.33868186
1249,0.71075,1.03544,1.31696754
1250,0.71075,1.02903,1.33868186
1251,0.71075,1.02569,1.44001537
1252,0.71075,1.02249,1.44001537
1253,0.71075,1.05788,1.45449158
1254,0.71075,1.17008,1.41106294
1255,0.71075,1.23192,1.31056276
1256,0.71075,1.27093,1.67292252
1257,0.71075,1.23981,1.60687908
1258,0.71075,1.22004,1.54487797
1259,0.71075,1.20561,1.50489433
1260,0.71075,1.18411,1.44977567
1261,0.71075,1.15125,1.48419384
1262,0.71075,1.10971,1.4365774
1263,0.71075,1.09461,1.34639363
1264,0.71075,1.11745,1.32139239
1265,0.71075,1.17035,1.42621196
1266,0.71075,1.1968,1.53234033
1267,0.71075,1.17102,1.07146258
1268,0.71075,1.11211,1.1029883
1269,0.71075,1.07151,1.12685762
1270,0.71075,1.09234,1.14529863
1271,0.71075,1.02582,1.22441685
1272,0.71075,1.00499,1.31696754
1273,0.71075,0.98495,1.39658672
1274,0.71075,0.97854,1.45449158
1275,0.71075,0.97787,1.46172969
1276,0.71075,0.97253,1.45449158
1277,0.71075,0.97814,1.4762059
1278,0.71075,0.9951,1.44001537
1279,0.71075,1.04599,1.31559856
1280,0.71075,1.07885,1.09303865
1281,0.71075,1.05414,0.93858188
1282,0.71075,1.04372,0.849683
1283,0.71075,1.00472,1.03147033
1284,0.71075,0.9732,0.77491899
1285,0.71075,0.96866,0.84683061
1286,0.71075,0.97266,0.76929028
1287,0.71075,0.97093,0.87175748
1288,0.71075,1.06242,1.08805306
1289,0.71075,1.13121,1.16969401
1290,0.71075,1.18571,1.16435765
1291,0.71075,1.17769,1.28330799
1292,0.71075,1.12453,1.32673663
1293,0.71075,1.03584,1.32673663
1294,0.71075,1.05241,1.33868186
1295,0.71075,1.01781,1.33144375
1296,0.66765,1.00205,1.33868186
1297,0.66765,0.99056,1.34591997
1298,0.66765,0.9907,1.35315808
1299,0.66765,0.98054,1.36763429
1300,0.66765,0.98054,1.38934861
1301,0.66765,0.99163,1.39658672
1302,0.66765,0.99083,1.44725347
1303,0.66765,1.00419,1.38089165
1304,0.66765,1.01928,1.17998966
1305,0.66765,1.02836,1.08197138
1306,0.66765,0.99978,0.95086967
1307,0.66765,0.9919,1.06183722
1308,0.66765,0.99297,1.0123558
1309,0.66765,0.96438,1.11855162
1310,0.66765,0.95824,1.06322534
1311,0.66765,0.96772,0.78899336
1312,0.66765,0.99163,0.96890885
1313,0.66765,1.06282,1.18417023
1314,0.66765,1.1781,1.2150244
1315,0.66765,1.18437,1.32673663
1316,0.66765,1.16474,1.34121285
1317,0.66765,1.09074,1.36292717
1318,0.66765,1.13335,1.3748724
1319,0.66765,1.08593,1.41830104
1320,0.70612,1.0138,1.45449158
1321,0.70612,0.99136,1.4762059
1322,0.70612,0.9911,1.45449158
1323,0.70612,0.98268,1.51963455
1324,0.70612,0.97854,1.57753941
1325,0.70612,1.0321,1.55582509
1326,0.70612,1.16501,1.54134887
1327,0.70612,1.25664,1.64766164
1328,0.70612,1.2394,2.08838937
1329,0.70612,1.17436,2.00115949
1330,0.70612,1.10036,1.96131265
1331,0.70612,1.05588,1.88252541
1332,0.70612,1.03237,1.81552906
1333,0.70612,1.01754,1.62830252
1334,0.70612,1.00285,1.48155469
1335,0.70612,1.05788,1.49715971
1336,0.70612,1.08994,1.62225249
1337,0.70612,1.1801,1.69124728
1338,0.70612,1.23246,1.7483763
1339,0.70612,1.22351,1.23824779
1340,0.70612,1.17289,1.23029135
1341,0.70612,1.07244,1.24620423
1342,0.70612,1.06322,1.18485774
1343,0.70612,1.03651,1.19145092
1344,0.69355,0.99243,1.19804411
1345,0.69355,0.9911,1.21782367
1346,0.69355,0.98896,1.2046373
1347,0.69355,0.97614,1.19804411
1348,0.69355,0.98802,1.19804411
1349,0.69355,1.02329,1.19145092
1350,0.69355,1.14791,1.2046373
1351,0.69355,1.20534,1.21111374
1352,0.69355,1.18985,1.66053571
1353,0.69355,1.16367,1.57166021
1354,0.69355,1.08981,1.49122393
1355,0.69355,1.05374,1.52937693
1356,0.69355,1.02155,1.35328055
1357,0.69355,1.01781,1.3516545
1358,0.69355,1.00325,1.33294325
1359,0.69355,1.05054,1.28656933
1360,0.69355,1.12306,1.3141634
1361,0.69355,1.21095,1.32425958
1362,0.69355,1.27387,1.41831094
1363,0.69355,1.23072,0.96610514
1364,0.69355,1.17703,1.00922991
1365,0.69355,1.13228,1.02431105
1366,0.69355,1.122,1.05959371
1367,0.69355,1.05,1.09914633
1368,0.73113,1.04426,1.11892589
1369,0.73113,1.02342,1.13870544
1370,0.73113,1.0122,1.158485
1371,0.73113,1.00432,1.158485
1372,0.73113,1.01995,1.14529863
1373,0.73113,1.05094,1.17826455
1374,0.73113,1.17596,1.19145092
1375,0.73113,1.28108,1.17184013
1376,0.73113,1.2207,1.57950721
1377,0.73113,1.16407,1.48963863
1378,0.73113,1.09221,1.46686264
1379,0.73113,1.04172,1.40755549
1380,0.73113,1.02623,1.32213968
1381,0.73113,1.02556,1.24710319
1382,0.73113,1.03197,1.20186981
1383,0.73113,1.03945,1.25581298
1384,0.73113,1.09715,1.29391877
1385,0.73113,1.16367,1.35206477
1386,0.73113,1.19092,1.42708243
1387,0.73113,1.18905,1.02431105
1388,0.73113,1.12053,1.07932117
1389,0.73113,1.05227,1.11094474
1390,0.73113,1.04973,1.07936678
1391,0.73113,0.98054,1.08595996
1392,0.73457,0.89466,1.11892589
1393,0.73457,0.90307,1.14529863
1394,0.73457,0.89493,1.158485
1395,0.73457,0.86567,1.158485
1396,0.73457,0.88371,1.15189181
1397,0.73457,0.93673,1.158485
1398,0.73457,1.06389,1.19145092
1399,0.73457,1.14964,1.24098505
1400,0.73457,1.13094,1.64765472
1401,0.73457,1.06723,1.58997695
1402,0.73457,1.06416,1.50667984
1403,0.73457,1.01634,1.38136595
1404,0.73457,1.00445,1.33008596
1405,0.73457,0.99216,1.23431852
1406,0.73457,1.00512,1.22903148
1407,0.73457,1.04052,1.26040322
1408,0.73457,1.06763,1.27330742
1409,0.73457,1.13842,1.32425958
1410,0.73457,1.17756,1.44462542
1411,0.73457,1.17769,1.00204245
1412,0.73457,1.14524,1.04788682
1413,0.73457,1.08727,1.04788682
1414,0.73457,1.07404,0.99464038
1415,0.73457,1.0504,0.97713267
1416,0.74702,1.02315,0.97713267
1417,0.74702,0.99243,0.99464038
1418,0.74702,0.98669,0.98295687
1419,0.74702,0.98135,1.01412638
1420,0.74702,0.9955,1.04010771
1421,0.74702,1.02623,1.05309838
1422,0.74702,1.12133,1.05309838
1423,0.74702,1.13776,1.06511179
1424,0.74702,1.1646,1.45410409
1425,0.74702,1.16848,1.41476859
1426,0.74702,1.1801,1.3617907
1427,0.74702,1.17769,1.31266894
1428,0.74702,1.1455,1.27832068
1429,0.74702,1.13001,1.23340739
1430,0.74702,1.12346,1.20266359
1431,0.74702,1.11091,1.15402061
1432,0.74702,1.12373,1.16585208
1433,0.74702,1.17529,1.18081314
1434,0.74702,1.19933,1.23410961
1435,0.74702,1.198,0.80079355
1436,0.74702,1.14684,0.81516848
1437,0.74702,1.11839,0.82235594
1438,0.74702,1.10663,0.87812118
1439,0.74702,1.09007,0.901418
1440,0.77151,1.08713,0.9072422
1441,0.77151,1.07498,0.9072422
1442,0.77151,1.04573,0.91306641
1443,0.77151,1.02436,0.91306641
1444,0.77151,1.02569,0.9072422
1445,0.77151,1.03077,0.88976959
1446,0.77151,1.05013,0.88394538
1447,0.77151,1.08353,0.7658067
1448,0.77151,1.13655,0.59981088
1449,0.77151,1.14604,0.57651482
1450,0.77151,1.13669,0.55871304
1451,0.77151,1.10917,0.65539382
1452,0.77151,1.08326,0.64439079
1453,0.77151,1.03397,0.62571879
1454,0.77151,1.02128,0.51406048
1455,0.77151,1.02021,0.52112884
